"stap_s","stap_t","gs","distance","ws","start","end","duration","n"
6,7,-4.4868781922165+68.3180046954952i,599.571329244168,-30.053888845183+45.5542906663258i,2022-03-31 01:26:02,2022-03-31 09:56:02,8.5,1
6,7,0+76.1550677164118i,664.668140851664,-28.8607258879451+43.5384543669288i,2022-03-31 01:26:02,2022-03-31 09:56:02,8.5,1
6,7,-22.293489134694+102.544357854452i,908.511117844105,-24.5224772208962+50.6130622379491i,2022-03-31 01:26:02,2022-03-31 09:56:02,8.5,1
6,7,-15.6380302559513+84.1311014815373i,744.468538363822,-27.208299820749+50.2050302697562i,2022-03-31 01:26:02,2022-03-31 09:56:02,8.5,1
7,8,-7.308120450675+4.19792744420903i,44.6419213218244,23.7823849167053+36.5614023401437i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,0+82.4255857713752i,265.963038177821,0.8142662131822+38.5817339332044i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,6.0476828713552+97.3193844303899i,310.941239975684,14.9229732113352+39.259186189851i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,32.1524499906037+6.3447746320097i,117.657831455478,29.7036875165108+26.7744954855729i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,-3.8675468197846+8.95431410246255i,48.3223692073344,25.6203961212059+26.553646079518i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,28.0841572069233+39.3666195610545i,163.939499449492,27.7011344758166+24.2300514250697i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,14.3599921908017+10.8933133496349i,73.5926884880211,14.8480631048156+46.4113335443391i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,17.5384413507957+60.5376270631702i,207.866859744075,19.059055235479+36.7314788977195i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,51.6965887828946-12.7779743006617i,179.075070446477,25.4908451842659+18.0580360275922i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
7,8,59.4040802868342+76.9241781541801i,310.263819739549,31.1315348887489+19.3991438884387i,2022-04-01 00:56:02,2022-04-01 03:56:02,3,1
8,9,-29.4637479513133-8.3186158757794i,80.6050470649103,-3.71987321494467+5.62325207144416i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,-20.1519132229267-7.5823381624598i,62.5246460593986,-0.3703241804335+15.1362088314697i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,8.1947833678549+57.2597252871335i,134.409792331531,7.39167313247182-4.25080787740613i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,-34.1927548357012-58.2805218870141i,153.905549119861,0.680639546820347-0.421077294735685i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,33.2213523355873+58.5237681764015i,153.305408973509,12.0535617326312-6.8306561592617i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,39.5670626357008+28.0073336744794i,115.896225959448,14.8206356733234-1.6909692426944i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,-7.7697214130243-34.9767656479786i,90.8038426287215,4.68085277165862+5.86635365690863i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,-19.8701418606822+7.6851543765498i,61.883235779271,0.41397723370028+1.48325487852991i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,16.4939611347264+57.5234303893724i,138.463807467143,4.18192010249586+5.90150908903583i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
8,9,-5.7610853601919+13.5408587811266i,48.2204216728249,16.0778839750024-7.2124446094532i,2022-04-02 01:56:02,2022-04-02 03:56:02,2,1
9,10,27.565138343838+62.5543021208558i,452.012029093263,-5.7315453833313+30.0137153350997i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,16.6064183182501+72.5039778427106i,491.223564578716,-7.6108778253632+28.5601658475102i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,21.3562227873018+31.9374210444858i,257.892771987623,-6.4915526184464+31.7509450569517i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,30.4478828228607+69.4378103653268i,500.419421535266,-5.3712551447712+28.2615170329053i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,20.9552958293527+21.9879963841228i,206.091061562218,-4.2492608702834+31.4014060891782i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,10.240738033431+21.3753894777862i,162.215774113008,-4.3028874090218+29.9723300123813i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,25.1091269216697+89.7324557396382i,613.020668636976,-8.7920405696469+29.10791119124i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,24.550398058929+48.8949353188099i,363.49636865207,-7.3871722824739+31.2116994656877i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,16.0308134500743+35.0732147303339i,258.675974967537,-7.0845282500466+31.5895127873459i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
9,10,15.365266341139+18.3813559093653i,164.189764541177,-3.5591875132151+30.9743912662786i,2022-04-05 00:26:02,2022-04-05 06:56:02,6.5,1
